"drange","dlat","dlon_neg","dlon","D_to_Driftmier","D_to_Adrift_F35","D_to_Earl_Ross_Home","D_to_Ross_Cabin","minDist","District","LLNR","XREF","Aid_x0020_Name","Aid_x0020_Type","Position_x0020__x0028_Latitude_x0029_","Position_x0020__x0028_Longitude_x0029_","Characteristic","Both_x002F_Night_x002F_Day","Height","Range","Location","Structure","Remarks","RACN_x0020_Morse_x0020_Char"
"5","38.75209","-76.4442583333333","76.4442583333333","0.230682509145748","0.120782240219508","44.7429278631423","47.1642344946023","0.120782240219508","5","7730","","Chesapeake Channel Lighted Buoy 83","FD","38-45-07.524N","076-26-39.330W","Fl G 4s","Night","","5","","Green.","Replaced by can when endangered by ice.",""
"5","39.0000172222222","-76.3778438888889","76.3778438888889","0.123793934698211","0.293138285511307","44.8275740488928","47.1854660314522","0.123793934698211","5","7965","","Chesapeake Channel Lighted Buoy 94","FD","39-00-00.062N","076-22-40.238W","Fl R 4s","Night","","5","","Red.","Replaced by LIB of reduced intensity when endangered by ice.",""
"5","38.93553","-76.3821783333333","76.3821783333333","0.123958455294961","0.243338195616263","44.8183343402551","47.1925469332449","0.123958455294961","5","7800","","Chesapeake Channel Lighted Buoy 88","FD","38-56-07.908N","076-22-55.842W","Fl R 2.5s","Night","","5","","Red.","",""
"5","39.0074725","-76.3788466666667","76.3788466666667","0.124476599274841","0.298329788573588","44.8271487293022","47.1831724283251","0.124476599274841","5","7970","","Chesapeake Channel Lighted Buoy 95","FD","39-00-26.901N","076-22-43.848W","Fl G 2.5s","Night","","5","","Green.","Replaced by LIB of reduced intensity when endangered by ice.",""
"5","38.7576177777778","-76.4185633333333","76.4185633333333","0.232932429930863","0.145473049875771","44.7689527711782","47.188509395362","0.145473049875771","5","7740","","Chesapeake Channel Lighted Buoy 84","FD","38-45-27.424N","076-25-06.828W","Fl R 4s","Night","","5","","Red.","",""
"5","38.7932277777778","-76.4114808333333","76.4114808333333","0.202875851770023","0.153096087076298","44.7785825339389","47.1890647394792","0.153096087076298","5","7745","","Chesapeake Channel Lighted Buoy 84A","FD","38-47-35.620N","076-24-41.331W","Fl R 2.5s","Night","","5","","Red.","",""
"5","38.8662261111111","-76.3924544444445","76.3924544444445","0.153269364631496","0.194589802191074","44.8029038038128","47.1947260882673","0.153269364631496","5","7755","","Chesapeake Channel Lighted Buoy 86","FD","38-51-58.414N","076-23-32.836W","Fl R 4s","Night","","5","","Red.","",""
"5","38.8187272222222","-76.3688413888889","76.3688413888889","0.204425988799211","0.199704913261995","44.8229626817429","47.2264402770121","0.199704913261995","5","26000","","Eastern Bay Entrance Lighted Buoy 1E","FD","38-49-07.418N","076-22-07.829W","Fl G 4s","Night","","5","","Green.","Replaced by can when endangered by ice.",""
"5","38.7682052777778","-76.3439225","76.3439225","0.259553240680341","0.219355647881844","44.8441607105351","47.2600210934454","0.219355647881844","5","25980","","Ferry Cove Light","FD","38-46-05.539N","076-20-38.121W","Fl W 4s","Night","15","5","","NB on pile.","",""
"5","38.8464197222222","-76.2620233333333","76.2620233333333","0.270411885574111","0.310036488943495","44.931520399482","47.326599588669","0.270411885574111","5","26055","","Tilghman Creek Light 1TC","FD","38-50-47.111N","076-15-43.284W","Fl G 4s","Night","17","5","","SG on pile.","",""
"5","38.7643258333333","-76.1759808333333","76.1759808333333","0.386511961224213","0.387342008986952","45.0113935980376","47.4259273196036","0.386511961224213","5","26200","","Miles River Light 7","FD","38-45-51.573N","076-10-33.531W","Fl G 4s","Night","15","5","","SG on multi-pile structure.","",""
"4","38.7708263888889","-76.5608044444444","76.5608044444444","0.214295299840136","0.00321630001604688","44.6280299729886","47.046221166032","0.00321630001604688","5","19410","","Rockhold Creek Channel Light 12","FD","38-46-14.975N","076-33-38.896W","Fl R 4s","Night","15","4","","TR on pile.","",""
"4","38.7671275","-76.5545063888889","76.5545063888889","0.216147685423548","0.0104812913517997","44.6340448014172","47.0530839714488","0.0104812913517997","5","19400","","Rockhold Creek Jetty Light 2","FD","38-46-01.659N","076-33-16.223W","Fl R 4s","Night","15","4","","TR on pile.","",""
"4","38.7655133333333","-76.5524983333333","76.5524983333333","0.217208267729901","0.0130494971891219","44.6359313035326","47.0553507177182","0.0130494971891219","5","19395","","Rockhold Creek Channel Light 1R","FD","38-45-55.848N","076-33-08.994W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.9680497222222","-76.4744377777778","76.4744377777778","0.0261421891715686","0.214360792248889","44.7288127818846","47.0959965830373","0.0261421891715686","5","19895","","Eastport Harbor Entrance Light 5","FD","38-58-04.979N","076-28-27.976W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","39.0041494444444","-76.4950027777778","76.4950027777778","0.0283698596307571","0.24106311800928","44.7110827474623","47.0693998133766","0.0283698596307571","5","19945","","Severn River Light 2","FD","39-00-14.938N","076-29-42.010W","Fl R 4s","Night","15","4","","TR on pile.","",""
"4","38.9678013888889","-76.4707711111111","76.4707711111111","0.0297203085924396","0.215680951473202","44.7324497473634","47.0996495956024","0.0297203085924396","5","19885","","Eastport Harbor Entrance Light 2E","FD","38-58-04.085N","076-28-14.776W","Fl R 2.5s","Night","15","4","","TR on pile.","",""
"4","38.9659030555556","-76.4691661111111","76.4691661111111","0.03182159760488","0.214665832818553","44.7339050360404","47.1015641610907","0.03182159760488","5","19880","","Eastport Harbor Entrance Light 1E","FD","38-57-57.251N","076-28-08.998W","Fl G 2.5s","Night","15","4","","SG on pile.","",""
"4","38.9783858333333","-76.4668961111111","76.4668961111111","0.0324908332189621","0.226907048830171","44.7371234173372","47.1015991522091","0.0324908332189621","5","19760","","Annapolis Harbor Channel Lighted Buoy 9","FD","38-58-42.189N","076-28-00.826W","Q G","Night","","4","","Green.","Replaced by can when endangered by ice.",""
"4","38.9747222222222","-76.4629166666667","76.4629166666667","0.0364167096284141","0.225338458886835","44.7408105337906","47.1061615687858","0.0364167096284141","5","19740","","Annapolis Harbor Channel Lighted Buoy 6","FD","38-58-29.000N","076-27-46.500W","Fl R 2.5s","Night","","4","","Red.","Replaced by nun when endangered by ice.",""
"4","38.9716152777778","-76.4620736111111","76.4620736111111","0.0375034638549244","0.222941874457611","44.7414133693464","47.107538761693","0.0375034638549244","5","19730","","Annapolis Harbor Channel Lighted Buoy 5","FD","38-58-17.815N","076-27-43.465W","Fl G 4s","Night","","4","","Green.","Replaced by can when endangered by ice.",""
"4","38.9683847222222","-76.4577047222222","76.4577047222222","0.0423131012327322","0.222109902474072","44.745522508224","47.1124085604235","0.0423131012327322","5","19705","","Annapolis Harbor Entrance Light 4","FD","38-58-06.185N","076-27-27.737W","Fl R 6s","Night","15","4","","TR on multi-pile structure.","",""
"4","38.93979","-76.527425","76.527425","0.0459305894584445","0.170645944305742","44.6738272203966","47.0488365679293","0.0459305894584445","5","19635","","South River Light 12","FD","38-56-23.244N","076-31-38.730W","Fl R 4s","Night","15","4","","TR on pile.","",""
"4","38.9471980555556","-76.4631144444444","76.4631144444444","0.0463215496871964","0.20096690443365","44.7385145834353","47.1108225338862","0.0463215496871964","5","19835","","Lake Ogleton Entrance Light 5","FD","38-56-49.913N","076-27-47.212W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","39.0187213888889","-76.5199325","76.5199325","0.0473424984854496","0.249563462335422","44.6873564945944","47.0422992494077","0.0473424984854496","5","19950","","Severn River Light 2A","FD","39-01-07.397N","076-31-11.757W","Q R","Night","15","4","","TR on pile.","",""
"4","38.935105","-76.5233916666667","76.5233916666667","0.0475533087959686","0.166984108078515","44.6774936569986","47.0536359706751","0.0475533087959686","5","19625","","South River Light 11","FD","38-56-06.378N","076-31-24.210W","Fl G 2.5s","Night","15","4","","SG on pile.","",""
"4","38.9668075","-76.4525008333333","76.4525008333333","0.0477212378116716","0.223257958592622","44.7505907170878","47.1178089688979","0.0477212378116716","5","19700","","Naval Anchorage Light  A","FD","38-58-00.507N","076-27-09.003W","Fl Y 2.5s","Night","15","4","","NY on multi-pile structure.","",""
"4","38.9521913888889","-76.4577227777778","76.4577227777778","0.0479713646342033","0.207993952613428","44.7442701331431","47.1152474218446","0.0479713646342033","5","19815","","Lake Ogleton Entrance Light 1L","FD","38-57-07.889N","076-27-27.802W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.94501","-76.5408986111111","76.5408986111111","0.0519321453323234","0.173510672796725","44.6607890420356","47.034651589818","0.0519321453323234","5","19645","","South River Light 15","FD","38-56-42.036N","076-32-27.235W","Fl G 4s","Night","15","4","","SG on multi-pile structure.","",""
"4","38.9496433333333","-76.54606","76.54606","0.0537235664376245","0.17753328445893","44.6559951394205","47.0287516258179","0.0537235664376245","5","19650","","South River Light 16","FD","38-56-58.716N","076-32-45.816W","Fl R 2.5s","Night","15","4","","TR on pile.","",""
